task,classifier,validation_strategy,fold,subject_id,subject_fold,train_sample_count,test_sample_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1
2class,lda,within_subject_5fold,20,4,5,32,8,0.125,0.125,0.1,0.125,0.1111111111111111
2class,lda,within_subject_5fold,21,5,1,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,lda,within_subject_5fold,22,5,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,lda,within_subject_5fold,23,5,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,lda,within_subject_5fold,24,5,4,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,lda,within_subject_5fold,25,5,5,32,8,0.75,0.75,0.75,0.75,0.75
2class,lda,within_subject_5fold,26,6,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,lda,within_subject_5fold,27,6,2,32,8,0.75,0.75,0.75,0.75,0.75
2class,lda,within_subject_5fold,28,6,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,lda,within_subject_5fold,29,6,4,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,lda,within_subject_5fold,30,6,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,svm,within_subject_5fold,1,1,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,2,1,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,3,1,3,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,4,1,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,5,1,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,svm,within_subject_5fold,6,2,1,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,7,2,2,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,9,2,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,10,2,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,11,3,1,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,svm,within_subject_5fold,12,3,2,32,8,0.75,0.75,0.75,0.75,0.75
2class,svm,within_subject_5fold,13,3,3,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,svm,within_subject_5fold,14,3,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,15,3,5,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,16,4,1,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,17,4,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,18,4,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,19,4,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,20,4,5,32,8,0.125,0.125,0.1,0.125,0.1111111111111111
2class,svm,within_subject_5fold,21,5,1,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,22,5,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,23,5,3,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,svm,within_subject_5fold,24,5,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,25,5,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,26,6,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,27,6,2,32,8,0.75,0.75,0.75,0.75,0.75
2class,svm,within_subject_5fold,28,6,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,29,6,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,30,6,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,1,1,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,2,1,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,3,1,3,32,8,0.375,0.375,0.21428571428571427,0.375,0.2727272727272727
2class,logistic_regression,within_subject_5fold,4,1,4,32,8,0.25,0.25,0.25,0.25,0.25
2class,logistic_regression,within_subject_5fold,5,1,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,6,2,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,7,2,2,32,8,0.25,0.25,0.25,0.25,0.25
2class,logistic_regression,within_subject_5fold,8,2,3,32,8,0.25,0.25,0.25,0.25,0.25
2class,logistic_regression,within_subject_5fold,9,2,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,10,2,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,11,3,1,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,logistic_regression,within_subject_5fold,12,3,2,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,13,3,3,32,8,1.0,1.0,1.0,1.0,1.0
2class,logistic_regression,within_subject_5fold,14,3,4,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,logistic_regression,within_subject_5fold,15,3,5,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,16,4,1,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,17,4,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,logistic_regression,within_subject_5fold,18,4,3,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,19,4,4,32,8,0.375,0.375,0.21428571428571427,0.375,0.2727272727272727
2class,logistic_regression,within_subject_5fold,20,4,5,32,8,0.125,0.125,0.1,0.125,0.1111111111111111
2class,logistic_regression,within_subject_5fold,21,5,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,22,5,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,logistic_regression,within_subject_5fold,23,5,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,24,5,4,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,logistic_regression,within_subject_5fold,25,5,5,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,logistic_regression,within_subject_5fold,26,6,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,27,6,2,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,28,6,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,29,6,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,30,6,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,knn,within_subject_5fold,1,1,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,2,1,2,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,knn,within_subject_5fold,3,1,3,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,4,1,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,5,1,5,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,6,2,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,7,2,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,9,2,4,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,10,2,5,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,11,3,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,12,3,2,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,knn,within_subject_5fold,13,3,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,14,3,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,15,3,5,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,16,4,1,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,knn,within_subject_5fold,17,4,2,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,18,4,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,19,4,4,32,8,0.375,0.375,0.21428571428571427,0.375,0.2727272727272727
2class,knn,within_subject_5fold,20,4,5,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,knn,within_subject_5fold,21,5,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,22,5,2,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,23,5,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,24,5,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,25,5,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,26,6,1,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,27,6,2,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,knn,within_subject_5fold,28,6,3,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,knn,within_subject_5fold,29,6,4,32,8,0.25,0.25,0.25,0.25,0.25
2class,knn,within_subject_5fold,30,6,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,1,1,1,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,2,1,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,3,1,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,4,1,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,5,1,5,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,random_forest,within_subject_5fold,6,2,1,32,8,0.125,0.125,0.1,0.125,0.1111111111111111
2class,random_forest,within_subject_5fold,7,2,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,9,2,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,10,2,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,11,3,1,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,random_forest,within_subject_5fold,12,3,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,13,3,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,random_forest,within_subject_5fold,14,3,4,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,15,3,5,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,16,4,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,17,4,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,18,4,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,random_forest,within_subject_5fold,19,4,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,20,4,5,32,8,0.25,0.25,0.25,0.25,0.25
2class,random_forest,within_subject_5fold,21,5,1,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,22,5,2,32,8,0.75,0.75,0.75,0.75,0.75
2class,random_forest,within_subject_5fold,23,5,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,24,5,4,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,25,5,5,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,random_forest,within_subject_5fold,26,6,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,random_forest,within_subject_5fold,27,6,2,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,28,6,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,29,6,4,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,30,6,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
4class,lda,within_subject_5fold,1,1,1,64,16,0.1875,0.1875,0.075,0.1875,0.10714285714285714
4class,lda,within_subject_5fold,2,1,2,64,16,0.3125,0.3125,0.26041666666666663,0.3125,0.26785714285714285
4class,lda,within_subject_5fold,3,1,3,64,16,0.125,0.125,0.16666666666666666,0.125,0.13333333333333333
4class,lda,within_subject_5fold,4,1,4,64,16,0.1875,0.1875,0.12142857142857143,0.1875,0.14646464646464646
4class,lda,within_subject_5fold,5,1,5,64,16,0.1875,0.1875,0.125,0.1875,0.15
4class,lda,within_subject_5fold,6,2,1,64,16,0.4375,0.4375,0.42083333333333334,0.4375,0.4255952380952381
4class,lda,within_subject_5fold,7,2,2,64,16,0.125,0.125,0.08333333333333333,0.125,0.1
4class,lda,within_subject_5fold,8,2,3,64,16,0.125,0.125,0.08125,0.125,0.09722222222222221
4class,lda,within_subject_5fold,9,2,4,64,16,0.3125,0.3125,0.363095238095238,0.3125,0.3170995670995671
4class,lda,within_subject_5fold,10,2,5,64,16,0.3125,0.3125,0.3125,0.3125,0.3125
4class,lda,within_subject_5fold,11,3,1,64,16,0.625,0.625,0.6291666666666667,0.625,0.6220238095238095
4class,lda,within_subject_5fold,12,3,2,64,16,0.3125,0.3125,0.3416666666666667,0.3125,0.3234126984126984
4class,lda,within_subject_5fold,13,3,3,64,16,0.4375,0.4375,0.41666666666666663,0.4375,0.4010989010989011
4class,lda,within_subject_5fold,14,3,4,64,16,0.5625,0.5625,0.5333333333333333,0.5625,0.526984126984127
4class,lda,within_subject_5fold,15,3,5,64,16,0.375,0.375,0.49583333333333335,0.375,0.3736111111111111
4class,lda,within_subject_5fold,16,4,1,64,16,0.25,0.25,0.2708333333333333,0.25,0.24583333333333332
4class,lda,within_subject_5fold,17,4,2,64,16,0.4375,0.4375,0.44999999999999996,0.4375,0.4305555555555555
4class,lda,within_subject_5fold,18,4,3,64,16,0.4375,0.4375,0.4880952380952381,0.4375,0.44805194805194803
4class,lda,within_subject_5fold,19,4,4,64,16,0.3125,0.3125,0.3214285714285714,0.3125,0.3051948051948052
4class,lda,within_subject_5fold,20,4,5,64,16,0.1875,0.1875,0.11458333333333333,0.1875,0.14166666666666666
4class,lda,within_subject_5fold,21,5,1,64,16,0.5625,0.5625,0.5875,0.5625,0.5684523809523809
4class,lda,within_subject_5fold,22,5,2,64,16,0.375,0.375,0.42499999999999993,0.375,0.3817460317460317
4class,lda,within_subject_5fold,23,5,3,64,16,0.5625,0.5625,0.5833333333333333,0.5625,0.5607142857142857
4class,lda,within_subject_5fold,24,5,4,64,16,0.375,0.375,0.38749999999999996,0.375,0.3680555555555555
4class,lda,within_subject_5fold,25,5,5,64,16,0.375,0.375,0.5208333333333333,0.375,0.37976190476190474
4class,lda,within_subject_5fold,26,6,1,64,16,0.4375,0.4375,0.4375,0.4375,0.42083333333333334
4class,lda,within_subject_5fold,27,6,2,64,16,0.625,0.625,0.6220238095238095,0.625,0.5955086580086579
4class,lda,within_subject_5fold,28,6,3,64,16,0.3125,0.3125,0.3,0.3125,0.2984126984126984
4class,lda,within_subject_5fold,29,6,4,64,16,0.25,0.25,0.3357142857142857,0.25,0.2676767676767676
4class,lda,within_subject_5fold,30,6,5,64,16,0.4375,0.4375,0.5880952380952381,0.4375,0.44487734487734487
4class,svm,within_subject_5fold,1,1,1,64,16,0.125,0.125,0.05555555555555555,0.125,0.07692307692307693
4class,svm,within_subject_5fold,2,1,2,64,16,0.25,0.25,0.20833333333333331,0.25,0.225
4class,svm,within_subject_5fold,3,1,3,64,16,0.25,0.25,0.17142857142857143,0.25,0.20202020202020202
4class,svm,within_subject_5fold,4,1,4,64,16,0.375,0.375,0.49642857142857144,0.375,0.39646464646464646
4class,svm,within_subject_5fold,5,1,5,64,16,0.375,0.375,0.5208333333333333,0.375,0.36121794871794877
4class,svm,within_subject_5fold,6,2,1,64,16,0.4375,0.4375,0.4375,0.4375,0.42678571428571427
4class,svm,within_subject_5fold,7,2,2,64,16,0.25,0.25,0.25,0.25,0.23333333333333334
4class,svm,within_subject_5fold,8,2,3,64,16,0.3125,0.3125,0.35,0.3125,0.31587301587301586
4class,svm,within_subject_5fold,9,2,4,64,16,0.4375,0.4375,0.5625,0.4375,0.45833333333333326
4class,svm,within_subject_5fold,10,2,5,64,16,0.4375,0.4375,0.5520833333333333,0.4375,0.42142857142857143
4class,svm,within_subject_5fold,11,3,1,64,16,0.5,0.5,0.5,0.5,0.49206349206349204
4class,svm,within_subject_5fold,12,3,2,64,16,0.3125,0.3125,0.3888888888888889,0.3125,0.315018315018315
4class,svm,within_subject_5fold,13,3,3,64,16,0.5,0.5,0.5238095238095237,0.5,0.4875541125541125
4class,svm,within_subject_5fold,14,3,4,64,16,0.3125,0.3125,0.19047619047619047,0.3125,0.23636363636363636
4class,svm,within_subject_5fold,15,3,5,64,16,0.375,0.375,0.48214285714285715,0.375,0.36136363636363633
4class,svm,within_subject_5fold,16,4,1,64,16,0.25,0.25,0.2857142857142857,0.25,0.2537878787878788
4class,svm,within_subject_5fold,17,4,2,64,16,0.4375,0.4375,0.5416666666666666,0.4375,0.4214285714285715
4class,svm,within_subject_5fold,18,4,3,64,16,0.3125,0.3125,0.2857142857142857,0.3125,0.2883116883116883
4class,svm,within_subject_5fold,19,4,4,64,16,0.3125,0.3125,0.375,0.3125,0.31666666666666665
4class,svm,within_subject_5fold,20,4,5,64,16,0.1875,0.1875,0.09375,0.1875,0.125
4class,svm,within_subject_5fold,21,5,1,64,16,0.375,0.375,0.4,0.375,0.375
4class,svm,within_subject_5fold,22,5,2,64,16,0.3125,0.3125,0.23958333333333331,0.3125,0.2589285714285714
4class,svm,within_subject_5fold,23,5,3,64,16,0.3125,0.3125,0.26875,0.3125,0.26388888888888884
4class,svm,within_subject_5fold,24,5,4,64,16,0.1875,0.1875,0.24999999999999997,0.1875,0.20476190476190476
4class,svm,within_subject_5fold,25,5,5,64,16,0.3125,0.3125,0.32738095238095233,0.3125,0.3133116883116883
4class,svm,within_subject_5fold,26,6,1,64,16,0.5,0.5,0.61875,0.5,0.475
4class,svm,within_subject_5fold,27,6,2,64,16,0.4375,0.4375,0.43333333333333335,0.4375,0.43253968253968256
4class,svm,within_subject_5fold,28,6,3,64,16,0.4375,0.4375,0.475,0.4375,0.43730158730158725
4class,svm,within_subject_5fold,29,6,4,64,16,0.1875,0.1875,0.1125,0.1875,0.1388888888888889
4class,svm,within_subject_5fold,30,6,5,64,16,0.25,0.25,0.23055555555555557,0.25,0.21581196581196582
4class,logistic_regression,within_subject_5fold,1,1,1,64,16,0.0625,0.0625,0.03125,0.0625,0.041666666666666664
4class,logistic_regression,within_subject_5fold,2,1,2,64,16,0.25,0.25,0.17708333333333331,0.25,0.19642857142857142
4class,logistic_regression,within_subject_5fold,3,1,3,64,16,0.1875,0.1875,0.13392857142857142,0.1875,0.1534090909090909
4class,logistic_regression,within_subject_5fold,4,1,4,64,16,0.125,0.125,0.07738095238095238,0.125,0.09545454545454546
4class,logistic_regression,within_subject_5fold,5,1,5,64,16,0.3125,0.3125,0.21964285714285714,0.3125,0.25441919191919193
4class,logistic_regression,within_subject_5fold,6,2,1,64,16,0.375,0.375,0.3375,0.375,0.35416666666666663
4class,logistic_regression,within_subject_5fold,7,2,2,64,16,0.0625,0.0625,0.041666666666666664,0.0625,0.05
4class,logistic_regression,within_subject_5fold,8,2,3,64,16,0.125,0.125,0.09821428571428571,0.125,0.10795454545454546
4class,logistic_regression,within_subject_5fold,9,2,4,64,16,0.5,0.5,0.5125,0.5,0.4930555555555555
4class,logistic_regression,within_subject_5fold,10,2,5,64,16,0.25,0.25,0.25833333333333336,0.25,0.24841269841269842
4class,logistic_regression,within_subject_5fold,11,3,1,64,16,0.5625,0.5625,0.5833333333333334,0.5625,0.5634920634920635
4class,logistic_regression,within_subject_5fold,12,3,2,64,16,0.375,0.375,0.5416666666666666,0.375,0.3928571428571428
4class,logistic_regression,within_subject_5fold,13,3,3,64,16,0.4375,0.4375,0.3645833333333333,0.4375,0.3839285714285714
4class,logistic_regression,within_subject_5fold,14,3,4,64,16,0.5625,0.5625,0.6416666666666666,0.5625,0.5361111111111112
4class,logistic_regression,within_subject_5fold,15,3,5,64,16,0.375,0.375,0.49583333333333335,0.375,0.3736111111111111
4class,logistic_regression,within_subject_5fold,16,4,1,64,16,0.3125,0.3125,0.3125,0.3125,0.29166666666666663
4class,logistic_regression,within_subject_5fold,17,4,2,64,16,0.4375,0.4375,0.43333333333333335,0.4375,0.4325396825396825
4class,logistic_regression,within_subject_5fold,18,4,3,64,16,0.3125,0.3125,0.3625,0.3125,0.3055555555555556
4class,logistic_regression,within_subject_5fold,19,4,4,64,16,0.375,0.375,0.5208333333333333,0.375,0.37976190476190474
4class,logistic_regression,within_subject_5fold,20,4,5,64,16,0.1875,0.1875,0.125,0.1875,0.15000000000000002
4class,logistic_regression,within_subject_5fold,21,5,1,64,16,0.5,0.5,0.525,0.5,0.5059523809523809
4class,logistic_regression,within_subject_5fold,22,5,2,64,16,0.4375,0.4375,0.4375,0.4375,0.42361111111111105
4class,logistic_regression,within_subject_5fold,23,5,3,64,16,0.5625,0.5625,0.625,0.5625,0.5499999999999999
4class,logistic_regression,within_subject_5fold,24,5,4,64,16,0.4375,0.4375,0.4541666666666666,0.4375,0.44146825396825395
4class,logistic_regression,within_subject_5fold,25,5,5,64,16,0.5,0.5,0.613095238095238,0.5,0.5254329004329004
4class,logistic_regression,within_subject_5fold,26,6,1,64,16,0.5,0.5,0.49999999999999994,0.5,0.4892857142857142
4class,logistic_regression,within_subject_5fold,27,6,2,64,16,0.6875,0.6875,0.7541666666666667,0.6875,0.6541666666666666
4class,logistic_regression,within_subject_5fold,28,6,3,64,16,0.375,0.375,0.33630952380952384,0.375,0.3417207792207792
4class,logistic_regression,within_subject_5fold,29,6,4,64,16,0.25,0.25,0.3357142857142857,0.25,0.2676767676767676
4class,logistic_regression,within_subject_5fold,30,6,5,64,16,0.5,0.5,0.7083333333333333,0.5,0.507051282051282
4class,knn,within_subject_5fold,1,1,1,64,16,0.125,0.125,0.07142857142857142,0.125,0.09090909090909091
4class,knn,within_subject_5fold,2,1,2,64,16,0.25,0.25,0.21666666666666667,0.25,0.22698412698412698
4class,knn,within_subject_5fold,3,1,3,64,16,0.1875,0.1875,0.1625,0.1875,0.1736111111111111
4class,knn,within_subject_5fold,4,1,4,64,16,0.1875,0.1875,0.244047619047619,0.1875,0.2002164502164502
4class,knn,within_subject_5fold,5,1,5,64,16,0.3125,0.3125,0.27976190476190477,0.3125,0.27424242424242423
4class,knn,within_subject_5fold,6,2,1,64,16,0.375,0.375,0.3321428571428572,0.375,0.3308080808080808
4class,knn,within_subject_5fold,7,2,2,64,16,0.375,0.375,0.3375,0.375,0.3333333333333333
4class,knn,within_subject_5fold,8,2,3,64,16,0.25,0.25,0.3357142857142857,0.25,0.2676767676767677
4class,knn,within_subject_5fold,9,2,4,64,16,0.4375,0.4375,0.4375,0.4375,0.4267857142857143
4class,knn,within_subject_5fold,10,2,5,64,16,0.5,0.5,0.49702380952380953,0.5,0.470508658008658
4class,knn,within_subject_5fold,11,3,1,64,16,0.3125,0.3125,0.35416666666666663,0.3125,0.30952380952380953
4class,knn,within_subject_5fold,12,3,2,64,16,0.5,0.5,0.5333333333333333,0.5,0.5079365079365079
4class,knn,within_subject_5fold,13,3,3,64,16,0.5,0.5,0.44791666666666663,0.5,0.45535714285714285
4class,knn,within_subject_5fold,14,3,4,64,16,0.4375,0.4375,0.4583333333333333,0.4375,0.41666666666666663
4class,knn,within_subject_5fold,15,3,5,64,16,0.3125,0.3125,0.2375,0.3125,0.26805555555555555
4class,knn,within_subject_5fold,16,4,1,64,16,0.4375,0.4375,0.44375,0.4375,0.4027777777777778
4class,knn,within_subject_5fold,17,4,2,64,16,0.4375,0.4375,0.5729166666666666,0.4375,0.4303571428571429
4class,knn,within_subject_5fold,18,4,3,64,16,0.25,0.25,0.26666666666666666,0.25,0.25396825396825395
4class,knn,within_subject_5fold,19,4,4,64,16,0.375,0.375,0.35416666666666663,0.375,0.3553571428571428
