task,classifier,validation_strategy,fold,subject_id,subject_fold,train_sample_count,test_sample_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1
2class,lda,within_subject_5fold,24,5,4,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,lda,within_subject_5fold,25,5,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,lda,within_subject_5fold,26,6,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,lda,within_subject_5fold,27,6,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,lda,within_subject_5fold,28,6,3,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,lda,within_subject_5fold,29,6,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,lda,within_subject_5fold,30,6,5,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,svm,within_subject_5fold,1,1,1,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,svm,within_subject_5fold,2,1,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,3,1,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,4,1,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,5,1,5,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,svm,within_subject_5fold,6,2,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,7,2,2,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,svm,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,9,2,4,32,8,0.375,0.375,0.21428571428571427,0.375,0.2727272727272727
2class,svm,within_subject_5fold,10,2,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,svm,within_subject_5fold,11,3,1,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,12,3,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,svm,within_subject_5fold,13,3,3,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,14,3,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,15,3,5,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,16,4,1,32,8,0.25,0.25,0.25,0.25,0.25
2class,svm,within_subject_5fold,17,4,2,32,8,0.75,0.75,0.75,0.75,0.75
2class,svm,within_subject_5fold,18,4,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,svm,within_subject_5fold,19,4,4,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,svm,within_subject_5fold,20,4,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,21,5,1,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,svm,within_subject_5fold,22,5,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,svm,within_subject_5fold,23,5,3,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,svm,within_subject_5fold,24,5,4,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,svm,within_subject_5fold,25,5,5,32,8,0.75,0.75,0.75,0.75,0.75
2class,svm,within_subject_5fold,26,6,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,27,6,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,28,6,3,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,svm,within_subject_5fold,29,6,4,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,30,6,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,1,1,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,2,1,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,3,1,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,4,1,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,5,1,5,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,6,2,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,7,2,2,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,logistic_regression,within_subject_5fold,8,2,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,9,2,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,10,2,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,11,3,1,32,8,0.25,0.25,0.25,0.25,0.25
2class,logistic_regression,within_subject_5fold,12,3,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,logistic_regression,within_subject_5fold,13,3,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,14,3,4,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,logistic_regression,within_subject_5fold,15,3,5,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,logistic_regression,within_subject_5fold,16,4,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,17,4,2,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,18,4,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,19,4,4,32,8,0.5,0.5,0.5,0.5,0.5
2class,logistic_regression,within_subject_5fold,20,4,5,32,8,0.5,0.5,0.5,0.5,0.5
2class,logistic_regression,within_subject_5fold,21,5,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,22,5,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,logistic_regression,within_subject_5fold,23,5,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,24,5,4,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,logistic_regression,within_subject_5fold,25,5,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,logistic_regression,within_subject_5fold,26,6,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,27,6,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,28,6,3,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,logistic_regression,within_subject_5fold,29,6,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,30,6,5,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,knn,within_subject_5fold,1,1,1,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,2,1,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,3,1,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,4,1,4,32,8,0.25,0.25,0.25,0.25,0.25
2class,knn,within_subject_5fold,5,1,5,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,6,2,1,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,7,2,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,9,2,4,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,knn,within_subject_5fold,10,2,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,knn,within_subject_5fold,11,3,1,32,8,0.25,0.25,0.25,0.25,0.25
2class,knn,within_subject_5fold,12,3,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,knn,within_subject_5fold,13,3,3,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,14,3,4,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,15,3,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,16,4,1,32,8,0.5,0.5,0.25,0.5,0.3333333333333333
2class,knn,within_subject_5fold,17,4,2,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,18,4,3,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,knn,within_subject_5fold,19,4,4,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,knn,within_subject_5fold,20,4,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,21,5,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,22,5,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,knn,within_subject_5fold,23,5,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,24,5,4,32,8,0.5,0.5,0.25,0.5,0.3333333333333333
2class,knn,within_subject_5fold,25,5,5,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,knn,within_subject_5fold,26,6,1,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,27,6,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,28,6,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,29,6,4,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,30,6,5,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,1,1,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,random_forest,within_subject_5fold,2,1,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,3,1,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,4,1,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,5,1,5,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,random_forest,within_subject_5fold,6,2,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,random_forest,within_subject_5fold,7,2,2,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,random_forest,within_subject_5fold,8,2,3,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,9,2,4,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,random_forest,within_subject_5fold,10,2,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,11,3,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,12,3,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,random_forest,within_subject_5fold,13,3,3,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,random_forest,within_subject_5fold,14,3,4,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,15,3,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,16,4,1,32,8,0.375,0.375,0.21428571428571427,0.375,0.2727272727272727
2class,random_forest,within_subject_5fold,17,4,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,18,4,3,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,19,4,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,20,4,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,21,5,1,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,random_forest,within_subject_5fold,22,5,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,random_forest,within_subject_5fold,23,5,3,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,24,5,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,25,5,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,26,6,1,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,27,6,2,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,28,6,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,29,6,4,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,random_forest,within_subject_5fold,30,6,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
4class,lda,within_subject_5fold,1,1,1,64,16,0.25,0.25,0.21726190476190477,0.25,0.22483766233766234
4class,lda,within_subject_5fold,2,1,2,64,16,0.1875,0.1875,0.14166666666666666,0.1875,0.1611111111111111
4class,lda,within_subject_5fold,3,1,3,64,16,0.25,0.25,0.23333333333333334,0.25,0.23809523809523808
4class,lda,within_subject_5fold,4,1,4,64,16,0.3125,0.3125,0.29166666666666663,0.3125,0.2833333333333333
4class,lda,within_subject_5fold,5,1,5,64,16,0.1875,0.1875,0.14583333333333331,0.1875,0.15476190476190477
4class,lda,within_subject_5fold,6,2,1,64,16,0.5625,0.5625,0.5541666666666667,0.5625,0.5525793650793651
4class,lda,within_subject_5fold,7,2,2,64,16,0.25,0.25,0.2375,0.25,0.21726190476190477
4class,lda,within_subject_5fold,8,2,3,64,16,0.375,0.375,0.34375,0.375,0.3392857142857143
4class,lda,within_subject_5fold,9,2,4,64,16,0.4375,0.4375,0.4375,0.4375,0.4208333333333333
4class,lda,within_subject_5fold,10,2,5,64,16,0.4375,0.4375,0.5208333333333334,0.4375,0.4541666666666666
4class,lda,within_subject_5fold,11,3,1,64,16,0.3125,0.3125,0.4875,0.3125,0.3222222222222222
4class,lda,within_subject_5fold,12,3,2,64,16,0.25,0.25,0.24999999999999997,0.25,0.24642857142857144
4class,lda,within_subject_5fold,13,3,3,64,16,0.375,0.375,0.30833333333333335,0.375,0.33611111111111114
4class,lda,within_subject_5fold,14,3,4,64,16,0.625,0.625,0.5958333333333333,0.625,0.6061507936507936
4class,lda,within_subject_5fold,15,3,5,64,16,0.3125,0.3125,0.29166666666666663,0.3125,0.2928571428571428
4class,lda,within_subject_5fold,16,4,1,64,16,0.3125,0.3125,0.3125,0.3125,0.3125
4class,lda,within_subject_5fold,17,4,2,64,16,0.25,0.25,0.2,0.25,0.2222222222222222
4class,lda,within_subject_5fold,18,4,3,64,16,0.375,0.375,0.3125,0.375,0.3333333333333333
4class,lda,within_subject_5fold,19,4,4,64,16,0.125,0.125,0.09375,0.125,0.10416666666666666
4class,lda,within_subject_5fold,20,4,5,64,16,0.25,0.25,0.18333333333333335,0.25,0.2111111111111111
4class,lda,within_subject_5fold,21,5,1,64,16,0.4375,0.4375,0.4583333333333333,0.4375,0.4392857142857143
4class,lda,within_subject_5fold,22,5,2,64,16,0.5,0.5,0.5125,0.5,0.4930555555555555
4class,lda,within_subject_5fold,23,5,3,64,16,0.25,0.25,0.26666666666666666,0.25,0.2444444444444444
4class,lda,within_subject_5fold,24,5,4,64,16,0.25,0.25,0.4,0.25,0.26666666666666666
4class,lda,within_subject_5fold,25,5,5,64,16,0.375,0.375,0.34375,0.375,0.3333333333333333
4class,lda,within_subject_5fold,26,6,1,64,16,0.4375,0.4375,0.43333333333333335,0.4375,0.4325396825396825
4class,lda,within_subject_5fold,27,6,2,64,16,0.5625,0.5625,0.5666666666666667,0.5625,0.5428571428571428
4class,lda,within_subject_5fold,28,6,3,64,16,0.3125,0.3125,0.2708333333333333,0.3125,0.2839285714285714
4class,lda,within_subject_5fold,29,6,4,64,16,0.1875,0.1875,0.24999999999999997,0.1875,0.20476190476190476
4class,lda,within_subject_5fold,30,6,5,64,16,0.4375,0.4375,0.36041666666666666,0.4375,0.37896825396825395
4class,svm,within_subject_5fold,1,1,1,64,16,0.1875,0.1875,0.22916666666666666,0.1875,0.1958333333333333
4class,svm,within_subject_5fold,2,1,2,64,16,0.1875,0.1875,0.125,0.1875,0.15000000000000002
4class,svm,within_subject_5fold,3,1,3,64,16,0.1875,0.1875,0.19583333333333333,0.1875,0.18948412698412698
4class,svm,within_subject_5fold,4,1,4,64,16,0.3125,0.3125,0.46904761904761905,0.3125,0.32799422799422795
4class,svm,within_subject_5fold,5,1,5,64,16,0.3125,0.3125,0.25,0.3125,0.275
4class,svm,within_subject_5fold,6,2,1,64,16,0.375,0.375,0.33333333333333337,0.375,0.3492063492063492
4class,svm,within_subject_5fold,7,2,2,64,16,0.125,0.125,0.09821428571428571,0.125,0.10795454545454546
4class,svm,within_subject_5fold,8,2,3,64,16,0.25,0.25,0.2583333333333333,0.25,0.251984126984127
4class,svm,within_subject_5fold,9,2,4,64,16,0.4375,0.4375,0.375,0.4375,0.4
4class,svm,within_subject_5fold,10,2,5,64,16,0.3125,0.3125,0.29583333333333334,0.3125,0.3005952380952381
4class,svm,within_subject_5fold,11,3,1,64,16,0.5,0.5,0.5863095238095237,0.5,0.5083874458874459
4class,svm,within_subject_5fold,12,3,2,64,16,0.25,0.25,0.26666666666666666,0.25,0.25396825396825395
4class,svm,within_subject_5fold,13,3,3,64,16,0.375,0.375,0.3125,0.375,0.3375
4class,svm,within_subject_5fold,14,3,4,64,16,0.3125,0.3125,0.35,0.3125,0.3194444444444444
4class,svm,within_subject_5fold,15,3,5,64,16,0.1875,0.1875,0.15416666666666667,0.1875,0.16805555555555557
4class,svm,within_subject_5fold,16,4,1,64,16,0.25,0.25,0.35714285714285715,0.25,0.23636363636363636
4class,svm,within_subject_5fold,17,4,2,64,16,0.375,0.375,0.5047619047619047,0.375,0.3734487734487735
4class,svm,within_subject_5fold,18,4,3,64,16,0.4375,0.4375,0.45,0.4375,0.4305555555555556
4class,svm,within_subject_5fold,19,4,4,64,16,0.125,0.125,0.05555555555555555,0.125,0.07692307692307693
4class,svm,within_subject_5fold,20,4,5,64,16,0.25,0.25,0.21250000000000002,0.25,0.22916666666666666
4class,svm,within_subject_5fold,21,5,1,64,16,0.5625,0.5625,0.5833333333333333,0.5625,0.5357142857142856
4class,svm,within_subject_5fold,22,5,2,64,16,0.3125,0.3125,0.3541666666666667,0.3125,0.3208333333333333
4class,svm,within_subject_5fold,23,5,3,64,16,0.3125,0.3125,0.3214285714285714,0.3125,0.3051948051948052
4class,svm,within_subject_5fold,24,5,4,64,16,0.375,0.375,0.275,0.375,0.31666666666666665
4class,svm,within_subject_5fold,25,5,5,64,16,0.3125,0.3125,0.29166666666666663,0.3125,0.28869047619047616
4class,svm,within_subject_5fold,26,6,1,64,16,0.5,0.5,0.47916666666666663,0.5,0.4767857142857143
4class,svm,within_subject_5fold,27,6,2,64,16,0.5,0.5,0.4958333333333333,0.5,0.49503968253968256
4class,svm,within_subject_5fold,28,6,3,64,16,0.5625,0.5625,0.4738095238095238,0.5625,0.5014430014430014
4class,svm,within_subject_5fold,29,6,4,64,16,0.1875,0.1875,0.19583333333333333,0.1875,0.18948412698412698
4class,svm,within_subject_5fold,30,6,5,64,16,0.375,0.375,0.4270833333333333,0.375,0.325
4class,logistic_regression,within_subject_5fold,1,1,1,64,16,0.25,0.25,0.21726190476190477,0.25,0.22483766233766234
4class,logistic_regression,within_subject_5fold,2,1,2,64,16,0.1875,0.1875,0.14583333333333331,0.1875,0.1625
4class,logistic_regression,within_subject_5fold,3,1,3,64,16,0.25,0.25,0.2791666666666667,0.25,0.2609126984126984
4class,logistic_regression,within_subject_5fold,4,1,4,64,16,0.25,0.25,0.275,0.25,0.25
4class,logistic_regression,within_subject_5fold,5,1,5,64,16,0.1875,0.1875,0.14583333333333331,0.1875,0.15476190476190477
4class,logistic_regression,within_subject_5fold,6,2,1,64,16,0.5625,0.5625,0.6125,0.5625,0.5625
4class,logistic_regression,within_subject_5fold,7,2,2,64,16,0.1875,0.1875,0.20277777777777778,0.1875,0.17735042735042733
4class,logistic_regression,within_subject_5fold,8,2,3,64,16,0.3125,0.3125,0.3214285714285714,0.3125,0.3051948051948052
4class,logistic_regression,within_subject_5fold,9,2,4,64,16,0.375,0.375,0.35,0.375,0.34444444444444444
4class,logistic_regression,within_subject_5fold,10,2,5,64,16,0.375,0.375,0.4041666666666666,0.375,0.3859126984126984
4class,logistic_regression,within_subject_5fold,11,3,1,64,16,0.3125,0.3125,0.4930555555555556,0.3125,0.3227564102564103
4class,logistic_regression,within_subject_5fold,12,3,2,64,16,0.25,0.25,0.24999999999999997,0.25,0.24642857142857144
4class,logistic_regression,within_subject_5fold,13,3,3,64,16,0.25,0.25,0.2375,0.25,0.24305555555555555
4class,logistic_regression,within_subject_5fold,14,3,4,64,16,0.5625,0.5625,0.5541666666666667,0.5625,0.5525793650793651
4class,logistic_regression,within_subject_5fold,15,3,5,64,16,0.4375,0.4375,0.4,0.4375,0.41666666666666663
4class,logistic_regression,within_subject_5fold,16,4,1,64,16,0.3125,0.3125,0.3333333333333333,0.3125,0.3142857142857143
4class,logistic_regression,within_subject_5fold,17,4,2,64,16,0.25,0.25,0.175,0.25,0.20555555555555555
4class,logistic_regression,within_subject_5fold,18,4,3,64,16,0.375,0.375,0.35416666666666663,0.375,0.35119047619047616
4class,logistic_regression,within_subject_5fold,19,4,4,64,16,0.125,0.125,0.09166666666666667,0.125,0.10555555555555556
4class,logistic_regression,within_subject_5fold,20,4,5,64,16,0.1875,0.1875,0.13392857142857142,0.1875,0.1534090909090909
4class,logistic_regression,within_subject_5fold,21,5,1,64,16,0.5,0.5,0.5,0.5,0.5
4class,logistic_regression,within_subject_5fold,22,5,2,64,16,0.5,0.5,0.5166666666666666,0.5,0.503968253968254
4class,logistic_regression,within_subject_5fold,23,5,3,64,16,0.4375,0.4375,0.33214285714285713,0.4375,0.37247474747474746
4class,logistic_regression,within_subject_5fold,24,5,4,64,16,0.375,0.375,0.29166666666666663,0.375,0.325
4class,logistic_regression,within_subject_5fold,25,5,5,64,16,0.3125,0.3125,0.26041666666666663,0.3125,0.26785714285714285
4class,logistic_regression,within_subject_5fold,26,6,1,64,16,0.5,0.5,0.5238095238095237,0.5,0.49350649350649345
4class,logistic_regression,within_subject_5fold,27,6,2,64,16,0.5,0.5,0.49999999999999994,0.5,0.4892857142857142
4class,logistic_regression,within_subject_5fold,28,6,3,64,16,0.3125,0.3125,0.2708333333333333,0.3125,0.2839285714285714
4class,logistic_regression,within_subject_5fold,29,6,4,64,16,0.1875,0.1875,0.24999999999999997,0.1875,0.20476190476190476
4class,logistic_regression,within_subject_5fold,30,6,5,64,16,0.5625,0.5625,0.48214285714285715,0.5625,0.5006493506493506
4class,knn,within_subject_5fold,1,1,1,64,16,0.1875,0.1875,0.175,0.1875,0.18055555555555555
4class,knn,within_subject_5fold,2,1,2,64,16,0.1875,0.1875,0.14166666666666666,0.1875,0.1611111111111111
4class,knn,within_subject_5fold,3,1,3,64,16,0.125,0.125,0.14583333333333331,0.125,0.13392857142857142
4class,knn,within_subject_5fold,4,1,4,64,16,0.375,0.375,0.4625,0.375,0.3958333333333333
4class,knn,within_subject_5fold,5,1,5,64,16,0.3125,0.3125,0.2583333333333333,0.3125,0.28055555555555556
4class,knn,within_subject_5fold,6,2,1,64,16,0.4375,0.4375,0.4375,0.4375,0.4208333333333333
4class,knn,within_subject_5fold,7,2,2,64,16,0.0625,0.0625,0.05,0.0625,0.05555555555555555
4class,knn,within_subject_5fold,8,2,3,64,16,0.1875,0.1875,0.1625,0.1875,0.1736111111111111
4class,knn,within_subject_5fold,9,2,4,64,16,0.375,0.375,0.40625,0.375,0.35416666666666663
4class,knn,within_subject_5fold,10,2,5,64,16,0.25,0.25,0.19166666666666665,0.25,0.21666666666666667
4class,knn,within_subject_5fold,11,3,1,64,16,0.1875,0.1875,0.20833333333333331,0.1875,0.19285714285714284
4class,knn,within_subject_5fold,12,3,2,64,16,0.375,0.375,0.46726190476190477,0.375,0.39150432900432897
4class,knn,within_subject_5fold,13,3,3,64,16,0.25,0.25,0.22916666666666666,0.25,0.2375
4class,knn,within_subject_5fold,14,3,4,64,16,0.4375,0.4375,0.4833333333333333,0.4375,0.4428571428571428
4class,knn,within_subject_5fold,15,3,5,64,16,0.1875,0.1875,0.16666666666666666,0.1875,0.175
4class,knn,within_subject_5fold,16,4,1,64,16,0.4375,0.4375,0.38749999999999996,0.4375,0.4097222222222222
4class,knn,within_subject_5fold,17,4,2,64,16,0.375,0.375,0.3333333333333333,0.375,0.35
