task,classifier,validation_strategy,fold,subject_id,subject_fold,train_sample_count,test_sample_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1
2class,svm,within_subject_5fold,3,1,3,32,8,0.25,0.25,0.25,0.25,0.25
2class,svm,within_subject_5fold,4,1,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,5,1,5,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,6,2,1,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,7,2,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,9,2,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,10,2,5,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,svm,within_subject_5fold,11,3,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,12,3,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,13,3,3,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,svm,within_subject_5fold,14,3,4,32,8,0.375,0.375,0.21428571428571427,0.375,0.2727272727272727
2class,svm,within_subject_5fold,15,3,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,16,4,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,17,4,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,18,4,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,19,4,4,32,8,0.25,0.25,0.25,0.25,0.25
2class,svm,within_subject_5fold,20,4,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,svm,within_subject_5fold,21,5,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,22,5,2,32,8,1.0,1.0,1.0,1.0,1.0
2class,svm,within_subject_5fold,23,5,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,24,5,4,32,8,0.75,0.75,0.75,0.75,0.75
2class,svm,within_subject_5fold,25,5,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,svm,within_subject_5fold,26,6,1,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,27,6,2,32,8,0.5,0.5,0.25,0.5,0.3333333333333333
2class,svm,within_subject_5fold,28,6,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,29,6,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,30,6,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,logistic_regression,within_subject_5fold,1,1,1,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,logistic_regression,within_subject_5fold,2,1,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,3,1,3,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,4,1,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,5,1,5,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,logistic_regression,within_subject_5fold,6,2,1,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,7,2,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,9,2,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,10,2,5,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,logistic_regression,within_subject_5fold,11,3,1,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,logistic_regression,within_subject_5fold,12,3,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,13,3,3,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,logistic_regression,within_subject_5fold,14,3,4,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,logistic_regression,within_subject_5fold,15,3,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,16,4,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,17,4,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,18,4,3,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,logistic_regression,within_subject_5fold,19,4,4,32,8,0.5,0.5,0.5,0.5,0.5
2class,logistic_regression,within_subject_5fold,20,4,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,21,5,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,22,5,2,32,8,1.0,1.0,1.0,1.0,1.0
2class,logistic_regression,within_subject_5fold,23,5,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,24,5,4,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,25,5,5,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,logistic_regression,within_subject_5fold,26,6,1,32,8,0.5,0.5,0.5,0.5,0.5
2class,logistic_regression,within_subject_5fold,27,6,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,28,6,3,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,logistic_regression,within_subject_5fold,29,6,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,30,6,5,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,1,1,1,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,knn,within_subject_5fold,2,1,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,3,1,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,4,1,4,32,8,0.25,0.25,0.25,0.25,0.25
2class,knn,within_subject_5fold,5,1,5,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,knn,within_subject_5fold,6,2,1,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,7,2,2,32,8,0.25,0.25,0.25,0.25,0.25
2class,knn,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,9,2,4,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,10,2,5,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,11,3,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,12,3,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,13,3,3,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,knn,within_subject_5fold,14,3,4,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,knn,within_subject_5fold,15,3,5,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,16,4,1,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,knn,within_subject_5fold,17,4,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,18,4,3,32,8,0.25,0.25,0.25,0.25,0.25
2class,knn,within_subject_5fold,19,4,4,32,8,0.375,0.375,0.21428571428571427,0.375,0.2727272727272727
2class,knn,within_subject_5fold,20,4,5,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,21,5,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,22,5,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,knn,within_subject_5fold,23,5,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,24,5,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,25,5,5,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,26,6,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,27,6,2,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,knn,within_subject_5fold,28,6,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,29,6,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,30,6,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,1,1,1,32,8,0.125,0.125,0.1,0.125,0.1111111111111111
2class,random_forest,within_subject_5fold,2,1,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,3,1,3,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,4,1,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,5,1,5,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,6,2,1,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,7,2,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,9,2,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,10,2,5,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,random_forest,within_subject_5fold,11,3,1,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,12,3,2,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,13,3,3,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,14,3,4,32,8,0.375,0.375,0.21428571428571427,0.375,0.2727272727272727
2class,random_forest,within_subject_5fold,15,3,5,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,random_forest,within_subject_5fold,16,4,1,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,17,4,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,18,4,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,19,4,4,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,20,4,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,21,5,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,22,5,2,32,8,1.0,1.0,1.0,1.0,1.0
2class,random_forest,within_subject_5fold,23,5,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,24,5,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,25,5,5,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,random_forest,within_subject_5fold,26,6,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,27,6,2,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,random_forest,within_subject_5fold,28,6,3,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,29,6,4,32,8,0.25,0.25,0.25,0.25,0.25
2class,random_forest,within_subject_5fold,30,6,5,32,8,0.75,0.75,0.75,0.75,0.75
4class,lda,within_subject_5fold,1,1,1,64,16,0.1875,0.1875,0.14583333333333331,0.1875,0.15476190476190477
4class,lda,within_subject_5fold,2,1,2,64,16,0.4375,0.4375,0.41666666666666663,0.4375,0.4178571428571428
4class,lda,within_subject_5fold,3,1,3,64,16,0.125,0.125,0.10416666666666666,0.125,0.1125
4class,lda,within_subject_5fold,4,1,4,64,16,0.1875,0.1875,0.15416666666666667,0.1875,0.16805555555555557
4class,lda,within_subject_5fold,5,1,5,64,16,0.25,0.25,0.21726190476190477,0.25,0.22483766233766234
4class,lda,within_subject_5fold,6,2,1,64,16,0.25,0.25,0.23809523809523808,0.25,0.22424242424242424
4class,lda,within_subject_5fold,7,2,2,64,16,0.375,0.375,0.43333333333333335,0.375,0.3968253968253968
4class,lda,within_subject_5fold,8,2,3,64,16,0.1875,0.1875,0.09545454545454546,0.1875,0.12222222222222222
4class,lda,within_subject_5fold,9,2,4,64,16,0.1875,0.1875,0.22916666666666666,0.1875,0.1958333333333333
4class,lda,within_subject_5fold,10,2,5,64,16,0.3125,0.3125,0.3208333333333333,0.3125,0.314484126984127
4class,lda,within_subject_5fold,11,3,1,64,16,0.5625,0.5625,0.75,0.5625,0.5915750915750916
4class,lda,within_subject_5fold,12,3,2,64,16,0.4375,0.4375,0.4375,0.4375,0.4236111111111111
4class,lda,within_subject_5fold,13,3,3,64,16,0.375,0.375,0.43333333333333335,0.375,0.3264957264957265
4class,lda,within_subject_5fold,14,3,4,64,16,0.25,0.25,0.2583333333333333,0.25,0.2388888888888889
4class,lda,within_subject_5fold,15,3,5,64,16,0.375,0.375,0.43333333333333335,0.375,0.38730158730158726
4class,lda,within_subject_5fold,16,4,1,64,16,0.25,0.25,0.4,0.25,0.26666666666666666
4class,lda,within_subject_5fold,17,4,2,64,16,0.25,0.25,0.22916666666666663,0.25,0.23392857142857143
4class,lda,within_subject_5fold,18,4,3,64,16,0.1875,0.1875,0.35,0.1875,0.2111111111111111
4class,lda,within_subject_5fold,19,4,4,64,16,0.3125,0.3125,0.2625,0.3125,0.2847222222222222
4class,lda,within_subject_5fold,20,4,5,64,16,0.4375,0.4375,0.44047619047619047,0.4375,0.4161255411255411
4class,lda,within_subject_5fold,21,5,1,64,16,0.5625,0.5625,0.5863095238095238,0.5625,0.5500541125541125
4class,lda,within_subject_5fold,22,5,2,64,16,0.5625,0.5625,0.5791666666666666,0.5625,0.566468253968254
4class,lda,within_subject_5fold,23,5,3,64,16,0.5,0.5,0.5166666666666666,0.5,0.4873015873015873
4class,lda,within_subject_5fold,24,5,4,64,16,0.4375,0.4375,0.46111111111111114,0.4375,0.364957264957265
4class,lda,within_subject_5fold,25,5,5,64,16,0.5,0.5,0.6071428571428572,0.5,0.4696969696969697
4class,lda,within_subject_5fold,26,6,1,64,16,0.125,0.125,0.1,0.125,0.1111111111111111
4class,lda,within_subject_5fold,27,6,2,64,16,0.4375,0.4375,0.4083333333333333,0.4375,0.41507936507936505
4class,lda,within_subject_5fold,28,6,3,64,16,0.3125,0.3125,0.4583333333333333,0.3125,0.3214285714285714
4class,lda,within_subject_5fold,29,6,4,64,16,0.1875,0.1875,0.19642857142857142,0.1875,0.17424242424242425
4class,lda,within_subject_5fold,30,6,5,64,16,0.5625,0.5625,0.48214285714285715,0.5625,0.5113636363636364
4class,svm,within_subject_5fold,1,1,1,64,16,0.125,0.125,0.13333333333333333,0.125,0.12698412698412698
4class,svm,within_subject_5fold,2,1,2,64,16,0.4375,0.4375,0.4571428571428572,0.4375,0.4141414141414141
4class,svm,within_subject_5fold,3,1,3,64,16,0.125,0.125,0.1125,0.125,0.11805555555555555
4class,svm,within_subject_5fold,4,1,4,64,16,0.25,0.25,0.2875,0.25,0.2569444444444444
4class,svm,within_subject_5fold,5,1,5,64,16,0.3125,0.3125,0.3214285714285714,0.3125,0.29924242424242425
4class,svm,within_subject_5fold,6,2,1,64,16,0.1875,0.1875,0.22916666666666666,0.1875,0.20535714285714285
4class,svm,within_subject_5fold,7,2,2,64,16,0.3125,0.3125,0.35416666666666663,0.3125,0.30952380952380953
4class,svm,within_subject_5fold,8,2,3,64,16,0.25,0.25,0.325,0.25,0.20714285714285713
4class,svm,within_subject_5fold,9,2,4,64,16,0.1875,0.1875,0.20833333333333331,0.1875,0.19285714285714284
4class,svm,within_subject_5fold,10,2,5,64,16,0.3125,0.3125,0.21666666666666667,0.3125,0.25555555555555554
4class,svm,within_subject_5fold,11,3,1,64,16,0.5,0.5,0.5,0.5,0.4892857142857143
4class,svm,within_subject_5fold,12,3,2,64,16,0.1875,0.1875,0.1625,0.1875,0.1736111111111111
4class,svm,within_subject_5fold,13,3,3,64,16,0.3125,0.3125,0.28125,0.3125,0.2708333333333333
4class,svm,within_subject_5fold,14,3,4,64,16,0.1875,0.1875,0.15000000000000002,0.1875,0.16666666666666666
4class,svm,within_subject_5fold,15,3,5,64,16,0.25,0.25,0.22499999999999998,0.25,0.23253968253968252
4class,svm,within_subject_5fold,16,4,1,64,16,0.3125,0.3125,0.27976190476190477,0.3125,0.28733766233766234
4class,svm,within_subject_5fold,17,4,2,64,16,0.3125,0.3125,0.3833333333333333,0.3125,0.3222222222222222
4class,svm,within_subject_5fold,18,4,3,64,16,0.3125,0.3125,0.5104166666666666,0.3125,0.3470238095238095
4class,svm,within_subject_5fold,19,4,4,64,16,0.25,0.25,0.22916666666666663,0.25,0.23392857142857143
4class,svm,within_subject_5fold,20,4,5,64,16,0.375,0.375,0.30833333333333335,0.375,0.33611111111111114
4class,svm,within_subject_5fold,21,5,1,64,16,0.4375,0.4375,0.4583333333333333,0.4375,0.4392857142857143
4class,svm,within_subject_5fold,22,5,2,64,16,0.4375,0.4375,0.43333333333333335,0.4375,0.4325396825396825
4class,svm,within_subject_5fold,23,5,3,64,16,0.25,0.25,0.23333333333333334,0.25,0.23809523809523808
4class,svm,within_subject_5fold,24,5,4,64,16,0.4375,0.4375,0.4416666666666666,0.4375,0.4214285714285714
4class,svm,within_subject_5fold,25,5,5,64,16,0.5625,0.5625,0.6428571428571428,0.5625,0.5318181818181817
4class,svm,within_subject_5fold,26,6,1,64,16,0.25,0.25,0.21726190476190477,0.25,0.22483766233766234
4class,svm,within_subject_5fold,27,6,2,64,16,0.5,0.5,0.35416666666666663,0.5,0.4125
4class,svm,within_subject_5fold,28,6,3,64,16,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
4class,svm,within_subject_5fold,29,6,4,64,16,0.25,0.25,0.22916666666666663,0.25,0.23392857142857143
4class,svm,within_subject_5fold,30,6,5,64,16,0.5,0.5,0.5,0.5,0.4861111111111111
4class,logistic_regression,within_subject_5fold,1,1,1,64,16,0.25,0.25,0.19642857142857142,0.25,0.2159090909090909
4class,logistic_regression,within_subject_5fold,2,1,2,64,16,0.375,0.375,0.35416666666666663,0.375,0.3553571428571428
4class,logistic_regression,within_subject_5fold,3,1,3,64,16,0.125,0.125,0.10416666666666666,0.125,0.1125
4class,logistic_regression,within_subject_5fold,4,1,4,64,16,0.25,0.25,0.19583333333333333,0.25,0.21805555555555556
4class,logistic_regression,within_subject_5fold,5,1,5,64,16,0.25,0.25,0.22916666666666666,0.25,0.2375
4class,logistic_regression,within_subject_5fold,6,2,1,64,16,0.25,0.25,0.23809523809523808,0.25,0.22424242424242424
4class,logistic_regression,within_subject_5fold,7,2,2,64,16,0.375,0.375,0.43333333333333335,0.375,0.3968253968253968
4class,logistic_regression,within_subject_5fold,8,2,3,64,16,0.3125,0.3125,0.3541666666666667,0.3125,0.3
4class,logistic_regression,within_subject_5fold,9,2,4,64,16,0.1875,0.1875,0.18749999999999997,0.1875,0.18392857142857144
4class,logistic_regression,within_subject_5fold,10,2,5,64,16,0.375,0.375,0.3333333333333333,0.375,0.3492063492063492
4class,logistic_regression,within_subject_5fold,11,3,1,64,16,0.5625,0.5625,0.75,0.5625,0.5915750915750916
4class,logistic_regression,within_subject_5fold,12,3,2,64,16,0.375,0.375,0.3833333333333333,0.375,0.3603174603174603
4class,logistic_regression,within_subject_5fold,13,3,3,64,16,0.375,0.375,0.43333333333333335,0.375,0.3264957264957265
4class,logistic_regression,within_subject_5fold,14,3,4,64,16,0.1875,0.1875,0.2375,0.1875,0.2013888888888889
4class,logistic_regression,within_subject_5fold,15,3,5,64,16,0.3125,0.3125,0.494047619047619,0.3125,0.3287878787878788
4class,logistic_regression,within_subject_5fold,16,4,1,64,16,0.25,0.25,0.44791666666666663,0.25,0.2845238095238095
4class,logistic_regression,within_subject_5fold,17,4,2,64,16,0.25,0.25,0.20833333333333331,0.25,0.225
4class,logistic_regression,within_subject_5fold,18,4,3,64,16,0.1875,0.1875,0.375,0.1875,0.225
4class,logistic_regression,within_subject_5fold,19,4,4,64,16,0.3125,0.3125,0.2625,0.3125,0.2847222222222222
4class,logistic_regression,within_subject_5fold,20,4,5,64,16,0.4375,0.4375,0.44999999999999996,0.4375,0.4305555555555556
4class,logistic_regression,within_subject_5fold,21,5,1,64,16,0.5,0.5,0.48333333333333334,0.5,0.488095238095238
4class,logistic_regression,within_subject_5fold,22,5,2,64,16,0.5625,0.5625,0.5666666666666667,0.5625,0.5595238095238095
4class,logistic_regression,within_subject_5fold,23,5,3,64,16,0.3125,0.3125,0.25,0.3125,0.2777777777777778
4class,logistic_regression,within_subject_5fold,24,5,4,64,16,0.375,0.375,0.4464285714285714,0.375,0.34090909090909094
4class,logistic_regression,within_subject_5fold,25,5,5,64,16,0.5,0.5,0.6,0.5,0.48611111111111116
4class,logistic_regression,within_subject_5fold,26,6,1,64,16,0.125,0.125,0.13333333333333333,0.125,0.12698412698412698
4class,logistic_regression,within_subject_5fold,27,6,2,64,16,0.375,0.375,0.3898809523809524,0.375,0.3758116883116883
4class,logistic_regression,within_subject_5fold,28,6,3,64,16,0.3125,0.3125,0.35,0.3125,0.32539682539682535
4class,logistic_regression,within_subject_5fold,29,6,4,64,16,0.1875,0.1875,0.225,0.1875,0.19444444444444442
4class,logistic_regression,within_subject_5fold,30,6,5,64,16,0.5,0.5,0.40625,0.5,0.4375
4class,knn,within_subject_5fold,1,1,1,64,16,0.3125,0.3125,0.2833333333333333,0.3125,0.2936507936507936
4class,knn,within_subject_5fold,2,1,2,64,16,0.3125,0.3125,0.4583333333333333,0.3125,0.3214285714285714
4class,knn,within_subject_5fold,3,1,3,64,16,0.1875,0.1875,0.19642857142857142,0.1875,0.17424242424242425
4class,knn,within_subject_5fold,4,1,4,64,16,0.125,0.125,0.175,0.125,0.1388888888888889
4class,knn,within_subject_5fold,5,1,5,64,16,0.25,0.25,0.3055555555555556,0.25,0.24358974358974356
4class,knn,within_subject_5fold,6,2,1,64,16,0.3125,0.3125,0.25,0.3125,0.27142857142857146
4class,knn,within_subject_5fold,7,2,2,64,16,0.25,0.25,0.1875,0.25,0.21250000000000002
4class,knn,within_subject_5fold,8,2,3,64,16,0.1875,0.1875,0.3357142857142857,0.1875,0.201010101010101
4class,knn,within_subject_5fold,9,2,4,64,16,0.4375,0.4375,0.46875,0.4375,0.41666666666666663
4class,knn,within_subject_5fold,10,2,5,64,16,0.125,0.125,0.09821428571428571,0.125,0.10795454545454546
4class,knn,within_subject_5fold,11,3,1,64,16,0.25,0.25,0.17142857142857143,0.25,0.20202020202020202
4class,knn,within_subject_5fold,12,3,2,64,16,0.25,0.25,0.19642857142857142,0.25,0.2159090909090909
4class,knn,within_subject_5fold,13,3,3,64,16,0.3125,0.3125,0.2638888888888889,0.3125,0.2733516483516484
4class,knn,within_subject_5fold,14,3,4,64,16,0.125,0.125,0.13333333333333333,0.125,0.12698412698412698
4class,knn,within_subject_5fold,15,3,5,64,16,0.3125,0.3125,0.4458333333333333,0.3125,0.31805555555555554
4class,knn,within_subject_5fold,16,4,1,64,16,0.4375,0.4375,0.35416666666666663,0.4375,0.37202380952380953
