task,classifier,validation_strategy,fold,subject_id,subject_fold,train_sample_count,test_sample_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1
2class,svm,within_subject_5fold,7,2,2,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,9,2,4,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,svm,within_subject_5fold,10,2,5,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,svm,within_subject_5fold,11,3,1,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,svm,within_subject_5fold,12,3,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,svm,within_subject_5fold,13,3,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,14,3,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,15,3,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,16,4,1,32,8,0.125,0.125,0.1,0.125,0.1111111111111111
2class,svm,within_subject_5fold,17,4,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,18,4,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,svm,within_subject_5fold,19,4,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,20,4,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,svm,within_subject_5fold,21,5,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,22,5,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,svm,within_subject_5fold,23,5,3,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,svm,within_subject_5fold,24,5,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,25,5,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,26,6,1,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,svm,within_subject_5fold,27,6,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,28,6,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,svm,within_subject_5fold,29,6,4,32,8,0.5,0.5,0.5,0.5,0.5
2class,svm,within_subject_5fold,30,6,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,1,1,1,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,logistic_regression,within_subject_5fold,2,1,2,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,3,1,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,4,1,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,5,1,5,32,8,0.5,0.5,0.5,0.5,0.5
2class,logistic_regression,within_subject_5fold,6,2,1,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,logistic_regression,within_subject_5fold,7,2,2,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,8,2,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,9,2,4,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,logistic_regression,within_subject_5fold,10,2,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,logistic_regression,within_subject_5fold,11,3,1,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,logistic_regression,within_subject_5fold,12,3,2,32,8,1.0,1.0,1.0,1.0,1.0
2class,logistic_regression,within_subject_5fold,13,3,3,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,logistic_regression,within_subject_5fold,14,3,4,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,logistic_regression,within_subject_5fold,15,3,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,16,4,1,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,17,4,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,18,4,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,19,4,4,32,8,0.5,0.5,0.5,0.5,0.5
2class,logistic_regression,within_subject_5fold,20,4,5,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,21,5,1,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,logistic_regression,within_subject_5fold,22,5,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,23,5,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,logistic_regression,within_subject_5fold,24,5,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,logistic_regression,within_subject_5fold,25,5,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,logistic_regression,within_subject_5fold,26,6,1,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,logistic_regression,within_subject_5fold,27,6,2,32,8,0.75,0.75,0.75,0.75,0.75
2class,logistic_regression,within_subject_5fold,28,6,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,logistic_regression,within_subject_5fold,29,6,4,32,8,0.375,0.375,0.21428571428571427,0.375,0.2727272727272727
2class,logistic_regression,within_subject_5fold,30,6,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,knn,within_subject_5fold,1,1,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,2,1,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,3,1,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,4,1,4,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,knn,within_subject_5fold,5,1,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,6,2,1,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,7,2,2,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,9,2,4,32,8,0.25,0.25,0.25,0.25,0.25
2class,knn,within_subject_5fold,10,2,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,knn,within_subject_5fold,11,3,1,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,12,3,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,knn,within_subject_5fold,13,3,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,knn,within_subject_5fold,14,3,4,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,15,3,5,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,16,4,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,17,4,2,32,8,0.5,0.5,0.5,0.5,0.5
2class,knn,within_subject_5fold,18,4,3,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,knn,within_subject_5fold,19,4,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,20,4,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,21,5,1,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,knn,within_subject_5fold,22,5,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,23,5,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,24,5,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,25,5,5,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,knn,within_subject_5fold,26,6,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,knn,within_subject_5fold,27,6,2,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,knn,within_subject_5fold,28,6,3,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,29,6,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,knn,within_subject_5fold,30,6,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,1,1,1,32,8,0.75,0.75,0.75,0.75,0.75
2class,random_forest,within_subject_5fold,2,1,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,3,1,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,4,1,4,32,8,0.375,0.375,0.3666666666666667,0.375,0.36507936507936506
2class,random_forest,within_subject_5fold,5,1,5,32,8,0.75,0.75,0.75,0.75,0.75
2class,random_forest,within_subject_5fold,6,2,1,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,7,2,2,32,8,0.25,0.25,0.25,0.25,0.25
2class,random_forest,within_subject_5fold,8,2,3,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,9,2,4,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,random_forest,within_subject_5fold,10,2,5,32,8,0.625,0.625,0.7857142857142857,0.625,0.5636363636363637
2class,random_forest,within_subject_5fold,11,3,1,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,12,3,2,32,8,1.0,1.0,1.0,1.0,1.0
2class,random_forest,within_subject_5fold,13,3,3,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,random_forest,within_subject_5fold,14,3,4,32,8,0.75,0.75,0.8333333333333333,0.75,0.7333333333333334
2class,random_forest,within_subject_5fold,15,3,5,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,16,4,1,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,17,4,2,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,18,4,3,32,8,0.75,0.75,0.75,0.75,0.75
2class,random_forest,within_subject_5fold,19,4,4,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,20,4,5,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,21,5,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,22,5,2,32,8,0.875,0.875,0.9,0.875,0.873015873015873
2class,random_forest,within_subject_5fold,23,5,3,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,24,5,4,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,25,5,5,32,8,0.5,0.5,0.5,0.5,0.5
2class,random_forest,within_subject_5fold,26,6,1,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
2class,random_forest,within_subject_5fold,27,6,2,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,28,6,3,32,8,0.5,0.5,0.5,0.5,0.4666666666666667
2class,random_forest,within_subject_5fold,29,6,4,32,8,0.25,0.25,0.16666666666666666,0.25,0.2
2class,random_forest,within_subject_5fold,30,6,5,32,8,0.625,0.625,0.6333333333333333,0.625,0.6190476190476191
4class,lda,within_subject_5fold,1,1,1,64,16,0.375,0.375,0.37797619047619047,0.375,0.3536255411255411
4class,lda,within_subject_5fold,2,1,2,64,16,0.375,0.375,0.3208333333333333,0.375,0.34305555555555556
4class,lda,within_subject_5fold,3,1,3,64,16,0.4375,0.4375,0.44166666666666665,0.4375,0.4214285714285714
4class,lda,within_subject_5fold,4,1,4,64,16,0.1875,0.1875,0.13392857142857142,0.1875,0.1534090909090909
4class,lda,within_subject_5fold,5,1,5,64,16,0.1875,0.1875,0.1875,0.1875,0.18392857142857144
4class,lda,within_subject_5fold,6,2,1,64,16,0.375,0.375,0.3416666666666666,0.375,0.3484126984126984
4class,lda,within_subject_5fold,7,2,2,64,16,0.125,0.125,0.07777777777777778,0.125,0.09401709401709402
4class,lda,within_subject_5fold,8,2,3,64,16,0.3125,0.3125,0.4880952380952381,0.3125,0.3242424242424243
4class,lda,within_subject_5fold,9,2,4,64,16,0.5,0.5,0.550595238095238,0.5,0.5045995670995671
4class,lda,within_subject_5fold,10,2,5,64,16,0.375,0.375,0.4464285714285714,0.375,0.38257575757575757
4class,lda,within_subject_5fold,11,3,1,64,16,0.4375,0.4375,0.375,0.4375,0.3832417582417582
4class,lda,within_subject_5fold,12,3,2,64,16,0.375,0.375,0.3833333333333333,0.375,0.376984126984127
4class,lda,within_subject_5fold,13,3,3,64,16,0.4375,0.4375,0.5416666666666666,0.4375,0.43681318681318676
4class,lda,within_subject_5fold,14,3,4,64,16,0.4375,0.4375,0.3958333333333333,0.4375,0.40535714285714286
4class,lda,within_subject_5fold,15,3,5,64,16,0.25,0.25,0.17142857142857143,0.25,0.20202020202020202
4class,lda,within_subject_5fold,16,4,1,64,16,0.25,0.25,0.21875,0.25,0.20833333333333331
4class,lda,within_subject_5fold,17,4,2,64,16,0.3125,0.3125,0.35416666666666663,0.3125,0.3208333333333333
4class,lda,within_subject_5fold,18,4,3,64,16,0.4375,0.4375,0.41666666666666663,0.4375,0.4206349206349206
4class,lda,within_subject_5fold,19,4,4,64,16,0.25,0.25,0.22916666666666663,0.25,0.23392857142857143
4class,lda,within_subject_5fold,20,4,5,64,16,0.25,0.25,0.22916666666666663,0.25,0.23392857142857143
4class,lda,within_subject_5fold,21,5,1,64,16,0.3125,0.3125,0.27976190476190477,0.3125,0.2742424242424243
4class,lda,within_subject_5fold,22,5,2,64,16,0.3125,0.3125,0.29642857142857143,0.3125,0.28535353535353536
4class,lda,within_subject_5fold,23,5,3,64,16,0.375,0.375,0.3363095238095238,0.375,0.3417207792207792
4class,lda,within_subject_5fold,24,5,4,64,16,0.4375,0.4375,0.4583333333333333,0.4375,0.43333333333333335
4class,lda,within_subject_5fold,25,5,5,64,16,0.4375,0.4375,0.44047619047619047,0.4375,0.42207792207792205
4class,lda,within_subject_5fold,26,6,1,64,16,0.1875,0.1875,0.19583333333333333,0.1875,0.18948412698412698
4class,lda,within_subject_5fold,27,6,2,64,16,0.375,0.375,0.3571428571428571,0.375,0.35064935064935066
4class,lda,within_subject_5fold,28,6,3,64,16,0.4375,0.4375,0.42083333333333334,0.4375,0.4255952380952381
4class,lda,within_subject_5fold,29,6,4,64,16,0.25,0.25,0.20476190476190476,0.25,0.2178932178932179
4class,lda,within_subject_5fold,30,6,5,64,16,0.3125,0.3125,0.3005952380952381,0.3125,0.29626623376623373
4class,svm,within_subject_5fold,1,1,1,64,16,0.3125,0.3125,0.4583333333333333,0.3125,0.32142857142857145
4class,svm,within_subject_5fold,2,1,2,64,16,0.375,0.375,0.31547619047619047,0.375,0.3196969696969697
4class,svm,within_subject_5fold,3,1,3,64,16,0.1875,0.1875,0.1958333333333333,0.1875,0.18948412698412698
4class,svm,within_subject_5fold,4,1,4,64,16,0.3125,0.3125,0.40476190476190477,0.3125,0.2909090909090909
4class,svm,within_subject_5fold,5,1,5,64,16,0.1875,0.1875,0.13333333333333333,0.1875,0.15555555555555556
4class,svm,within_subject_5fold,6,2,1,64,16,0.375,0.375,0.39166666666666666,0.375,0.3658730158730159
4class,svm,within_subject_5fold,7,2,2,64,16,0.25,0.25,0.2,0.25,0.19047619047619047
4class,svm,within_subject_5fold,8,2,3,64,16,0.1875,0.1875,0.2916666666666667,0.1875,0.21666666666666667
4class,svm,within_subject_5fold,9,2,4,64,16,0.3125,0.3125,0.27976190476190477,0.3125,0.27424242424242423
4class,svm,within_subject_5fold,10,2,5,64,16,0.3125,0.3125,0.20833333333333331,0.3125,0.25
4class,svm,within_subject_5fold,11,3,1,64,16,0.4375,0.4375,0.4833333333333333,0.4375,0.44285714285714284
4class,svm,within_subject_5fold,12,3,2,64,16,0.375,0.375,0.425,0.375,0.3948412698412698
4class,svm,within_subject_5fold,13,3,3,64,16,0.5,0.5,0.5,0.5,0.48333333333333334
4class,svm,within_subject_5fold,14,3,4,64,16,0.5,0.5,0.49583333333333335,0.5,0.4950396825396825
4class,svm,within_subject_5fold,15,3,5,64,16,0.25,0.25,0.20833333333333331,0.25,0.225
4class,svm,within_subject_5fold,16,4,1,64,16,0.25,0.25,0.3857142857142857,0.25,0.25656565656565655
4class,svm,within_subject_5fold,17,4,2,64,16,0.375,0.375,0.375,0.375,0.375
4class,svm,within_subject_5fold,18,4,3,64,16,0.375,0.375,0.5291666666666667,0.375,0.3930555555555555
4class,svm,within_subject_5fold,19,4,4,64,16,0.25,0.25,0.21250000000000002,0.25,0.22916666666666666
4class,svm,within_subject_5fold,20,4,5,64,16,0.25,0.25,0.29166666666666663,0.25,0.2583333333333333
4class,svm,within_subject_5fold,21,5,1,64,16,0.25,0.25,0.21666666666666667,0.25,0.22698412698412698
4class,svm,within_subject_5fold,22,5,2,64,16,0.375,0.375,0.3958333333333333,0.375,0.38035714285714284
4class,svm,within_subject_5fold,23,5,3,64,16,0.3125,0.3125,0.25,0.3125,0.27142857142857146
4class,svm,within_subject_5fold,24,5,4,64,16,0.3125,0.3125,0.3422619047619047,0.3125,0.3081709956709957
4class,svm,within_subject_5fold,25,5,5,64,16,0.5,0.5,0.5654761904761905,0.5,0.4994588744588744
4class,svm,within_subject_5fold,26,6,1,64,16,0.375,0.375,0.3583333333333333,0.375,0.3630952380952381
4class,svm,within_subject_5fold,27,6,2,64,16,0.25,0.25,0.2583333333333333,0.25,0.251984126984127
4class,svm,within_subject_5fold,28,6,3,64,16,0.1875,0.1875,0.20833333333333331,0.1875,0.19285714285714284
4class,svm,within_subject_5fold,29,6,4,64,16,0.25,0.25,0.22916666666666666,0.25,0.22619047619047616
4class,svm,within_subject_5fold,30,6,5,64,16,0.125,0.125,0.09027777777777778,0.125,0.10096153846153846
4class,logistic_regression,within_subject_5fold,1,1,1,64,16,0.375,0.375,0.38541666666666663,0.375,0.35119047619047616
4class,logistic_regression,within_subject_5fold,2,1,2,64,16,0.375,0.375,0.28214285714285714,0.375,0.31691919191919193
4class,logistic_regression,within_subject_5fold,3,1,3,64,16,0.3125,0.3125,0.33749999999999997,0.3125,0.3125
4class,logistic_regression,within_subject_5fold,4,1,4,64,16,0.3125,0.3125,0.2708333333333333,0.3125,0.2875
4class,logistic_regression,within_subject_5fold,5,1,5,64,16,0.1875,0.1875,0.35416666666666663,0.1875,0.21250000000000002
4class,logistic_regression,within_subject_5fold,6,2,1,64,16,0.4375,0.4375,0.3611111111111111,0.4375,0.36813186813186816
4class,logistic_regression,within_subject_5fold,7,2,2,64,16,0.0625,0.0625,0.041666666666666664,0.0625,0.05
4class,logistic_regression,within_subject_5fold,8,2,3,64,16,0.3125,0.3125,0.4880952380952381,0.3125,0.3242424242424243
4class,logistic_regression,within_subject_5fold,9,2,4,64,16,0.4375,0.4375,0.4714285714285714,0.4375,0.4242424242424242
4class,logistic_regression,within_subject_5fold,10,2,5,64,16,0.5,0.5,0.5666666666666667,0.5,0.5047619047619047
4class,logistic_regression,within_subject_5fold,11,3,1,64,16,0.3125,0.3125,0.3333333333333333,0.3125,0.28205128205128205
4class,logistic_regression,within_subject_5fold,12,3,2,64,16,0.3125,0.3125,0.275,0.3125,0.29166666666666663
4class,logistic_regression,within_subject_5fold,13,3,3,64,16,0.4375,0.4375,0.4672619047619047,0.4375,0.43317099567099565
4class,logistic_regression,within_subject_5fold,14,3,4,64,16,0.3125,0.3125,0.2625,0.3125,0.2847222222222222
4class,logistic_regression,within_subject_5fold,15,3,5,64,16,0.125,0.125,0.09821428571428571,0.125,0.10795454545454546
4class,logistic_regression,within_subject_5fold,16,4,1,64,16,0.3125,0.3125,0.21875,0.3125,0.25
4class,logistic_regression,within_subject_5fold,17,4,2,64,16,0.25,0.25,0.2875,0.25,0.2569444444444444
4class,logistic_regression,within_subject_5fold,18,4,3,64,16,0.5,0.5,0.5625,0.5,0.5069444444444444
4class,logistic_regression,within_subject_5fold,19,4,4,64,16,0.3125,0.3125,0.3333333333333333,0.3125,0.30833333333333335
4class,logistic_regression,within_subject_5fold,20,4,5,64,16,0.25,0.25,0.22916666666666663,0.25,0.23392857142857143
4class,logistic_regression,within_subject_5fold,21,5,1,64,16,0.125,0.125,0.125,0.125,0.12142857142857143
4class,logistic_regression,within_subject_5fold,22,5,2,64,16,0.25,0.25,0.21726190476190474,0.25,0.22483766233766234
4class,logistic_regression,within_subject_5fold,23,5,3,64,16,0.5,0.5,0.5166666666666666,0.5,0.48730158730158724
4class,logistic_regression,within_subject_5fold,24,5,4,64,16,0.375,0.375,0.3875,0.375,0.3680555555555555
4class,logistic_regression,within_subject_5fold,25,5,5,64,16,0.375,0.375,0.33214285714285713,0.375,0.3308080808080808
4class,logistic_regression,within_subject_5fold,26,6,1,64,16,0.25,0.25,0.24583333333333332,0.25,0.24503968253968253
4class,logistic_regression,within_subject_5fold,27,6,2,64,16,0.375,0.375,0.35416666666666663,0.375,0.3553571428571428
4class,logistic_regression,within_subject_5fold,28,6,3,64,16,0.3125,0.3125,0.30833333333333335,0.3125,0.30753968253968256
4class,logistic_regression,within_subject_5fold,29,6,4,64,16,0.3125,0.3125,0.35,0.3125,0.31587301587301586
4class,logistic_regression,within_subject_5fold,30,6,5,64,16,0.375,0.375,0.4672619047619047,0.375,0.39150432900432897
4class,knn,within_subject_5fold,1,1,1,64,16,0.3125,0.3125,0.29166666666666663,0.3125,0.2833333333333333
4class,knn,within_subject_5fold,2,1,2,64,16,0.0625,0.0625,0.0625,0.0625,0.0625
4class,knn,within_subject_5fold,3,1,3,64,16,0.125,0.125,0.125,0.125,0.125
4class,knn,within_subject_5fold,4,1,4,64,16,0.125,0.125,0.0625,0.125,0.08333333333333333
4class,knn,within_subject_5fold,5,1,5,64,16,0.3125,0.3125,0.30833333333333335,0.3125,0.30753968253968256
4class,knn,within_subject_5fold,6,2,1,64,16,0.375,0.375,0.3333333333333333,0.375,0.35
4class,knn,within_subject_5fold,7,2,2,64,16,0.375,0.375,0.41666666666666663,0.375,0.35347985347985345
4class,knn,within_subject_5fold,8,2,3,64,16,0.0625,0.0625,0.027777777777777776,0.0625,0.038461538461538464
4class,knn,within_subject_5fold,9,2,4,64,16,0.1875,0.1875,0.2232142857142857,0.1875,0.19128787878787878
4class,knn,within_subject_5fold,10,2,5,64,16,0.1875,0.1875,0.1625,0.1875,0.1736111111111111
4class,knn,within_subject_5fold,11,3,1,64,16,0.25,0.25,0.22916666666666666,0.25,0.21666666666666667
4class,knn,within_subject_5fold,12,3,2,64,16,0.375,0.375,0.3833333333333333,0.375,0.376984126984127
4class,knn,within_subject_5fold,13,3,3,64,16,0.4375,0.4375,0.3738095238095238,0.4375,0.3903318903318903
4class,knn,within_subject_5fold,14,3,4,64,16,0.4375,0.4375,0.6041666666666666,0.4375,0.4511904761904762
4class,knn,within_subject_5fold,15,3,5,64,16,0.3125,0.3125,0.26666666666666666,0.3125,0.2861111111111111
4class,knn,within_subject_5fold,16,4,1,64,16,0.4375,0.4375,0.4861111111111111,0.4375,0.37884615384615383
